final_exam,ga1,ga2,homework,CalculatedNumericResult,EndResult,Passed,origin,sex,croho,double_major,type_vooropleiding,ECTS,GPA,total_attended_labsessions,course_repeater,active_minutes,total_course_activities,nightly_activities,distinct_days,logged_in_weekly,nr_files_viewed,nr_distinct_files_viewed,nr_slides_viewed,nr_practice_exams_viewed
"5,5","6,1","7,4","7,0",6.2,6.0,true,ORIGIN_R,SEX_M,B Industrial Design,false,BUITENL_SL,20-40,4.5,2,false,1355,308,60,23,1,43,21,5,2
"5,5","6,2","5,8","5,0",5.6,6.0,true,ORIGIN_E,SEX_V,B Data Science (joint degree),false,BUITENL_SL,20-40,3.6,1,true,6241,528,52,43,1,91,27,33,4
"5,5","6,3","8,2","9,0",6.6,7.0,true,ORIGIN_R,SEX_V,B Industrial Engineering,false,BUITENL_SL,5,5.5,0,false,981,236,36,25,0,23,17,1,2
"5,5","6,5","6,2","10,0",6.3,6.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,BUITENL_SL,5,5.8,0,false,387,268,24,24,0,27,21,10,2
"5,5","6,5","8,0","10,0",6.7,7.0,true,ORIGIN_R,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,5.5,0,false,2647,324,4,25,1,43,27,18,2
"5,5","6,6","7,4","10,0",6.6,7.0,true,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,5,6.2,3,false,1801,368,28,37,1,47,21,3,2
"5,5","6,6","8,0","8,0",6.5,7.0,true,ORIGIN_R,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,10,4.5,6,false,2983,552,172,40,1,93,32,18,11
"5,5","6,7","5,0","7,0",5.7,6.0,true,ORIGIN_E,SEX_M,B Industrial Design,false,BUITENL_SL,5,6.2,5,false,1150,288,8,25,1,31,18,1,3
"5,5","6,7","6,2","10,0",6.3,6.0,true,ORIGIN_E,SEX_V,B Industrial Design,false,BUITENL_SL,60+,6.2,0,true,737,228,20,27,1,24,18,6,2
"5,5","6,7","6,9","10,0",6.5,6.0,true,ORIGIN_E,SEX_M,B Data Science (joint degree),false,BUITENL_SL,5,5.3,1,false,3548,456,140,27,1,74,25,39,5
"5,5","6,7","7,4","10,0",6.6,7.0,true,ORIGIN_E,SEX_M,B Data Science (joint degree),false,BUITENL_SL,10,5.9,1,false,4025,356,92,42,1,39,23,13,2
"5,5","6,7","7,7","10,0",6.7,7.0,true,ORIGIN_N,SEX_M,B Computer Science & Engineering,false,VWO,15,6.3,5,false,2628,388,12,32,1,63,27,21,9
"5,5","6,8","7,0","10,0",6.5,7.0,true,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,5,5.8,3,false,1218,300,8,23,0,35,18,0,2
"5,5","6,8","7,0","6,0",6.1,6.0,true,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,5,6.1,3,false,723,260,60,30,1,26,22,8,3
"5,5","6,9","7,1","10,0",6.6,7.0,true,ORIGIN_E,SEX_M,B Industrial Design,false,BUITENL_SL,20-40,5.0,1,true,1542,268,32,27,1,27,17,6,2
"5,5","6,9","7,7","10,0",6.7,7.0,true,ORIGIN_R,SEX_M,B Industrial Engineering,false,BUITENL_SL,10,6.8,2,false,1320,380,60,38,1,49,26,21,3
"5,5","6,9","8,8","10,0",7.0,7.0,true,ORIGIN_R,SEX_M,B Industrial Engineering,false,BUITENL_SL,10,7.3,2,false,2065,332,52,32,1,46,23,12,4
"5,5","7,0","5,6","9,0",6.1,6.0,true,ORIGIN_R,SEX_V,B Industrial Engineering,false,BUITENL_SL,10,5.8,1,false,865,240,52,21,1,22,11,0,2
"5,5","7,1","0,4","9,0",4.8,5.0,false,ORIGIN_N,SEX_M,B Data Science (joint degree),false,VWO,5,2.6,1,false,1812,448,60,33,1,76,33,23,14
"5,5","7,1","5,6","10,0",6.2,6.0,true,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,10,6.0,1,false,2219,452,96,37,1,74,30,27,12
"5,5","7,1","5,9","9,0",6.2,6.0,true,ORIGIN_N,SEX_M,B Computer Science & Engineering,false,VWO,10,6.2,3,false,1506,348,32,26,1,53,32,14,8
"5,5","7,1","8,1","7,0",6.5,7.0,true,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,5,5.9,3,false,1461,292,4,25,1,41,22,7,4
"5,5","7,2","7,3","10,0",6.7,7.0,true,ORIGIN_E,SEX_M,Other,false,BUITENL_SL,60+,6.1,1,false,1981,368,0,25,1,47,28,8,3
"5,5","7,2","7,6","10,0",6.7,7.0,true,ORIGIN_E,SEX_V,B Computer Science & Engineering,false,BUITENL_SL,60+,5.5,1,false,7199,320,64,29,1,43,21,3,5
"5,5","7,3","3,0","9,0",5.5,5.0,false,ORIGIN_N,SEX_V,Other,false,VWO,60+,6.8,6,false,760,356,20,37,1,42,30,12,2
"5,5","7,3","6,2","10,0",6.4,6.0,true,ORIGIN_N,SEX_M,B Data Science (joint degree),false,VWO,5,2.6,1,false,3566,412,124,28,1,67,25,27,3
"5,5","7,3","7,7","10,0",6.8,7.0,true,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,10,6.6,1,false,547,280,4,18,0,38,17,1,2
"5,5","7,3","7,9","10,0",6.8,7.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,6.2,13,false,4857,488,44,37,1,83,32,23,15
"5,5","7,3","7,9","9,0",6.7,7.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,5.3,1,false,2404,408,64,32,1,58,28,21,5
"5,5","7,4","7,6","10,0",6.8,7.0,true,ORIGIN_N,SEX_V,B Industrial Engineering,false,VWO,20-40,4.8,1,false,1759,412,16,32,1,66,28,25,6
"5,5","7,4","8,8","7,0",6.8,7.0,true,ORIGIN_E,SEX_M,B Industrial Design,false,BUITENL_SL,60+,5.9,0,false,922,228,44,24,1,21,12,0,0
"5,5","7,5","7,1","10,0",6.7,7.0,true,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,5,6.3,2,false,1451,276,68,28,1,35,18,2,0
"5,5","7,5","7,3","10,0",6.7,7.0,true,ORIGIN_R,SEX_M,B Industrial Engineering,false,BUITENL_SL,40-60,5.6,1,false,3033,340,52,32,1,50,26,13,4
"5,5","7,5","8,8","10,0",7.1,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,6.8,2,false,2795,324,60,36,1,43,26,16,2
"5,5","7,6","0,0","10,0",4.9,5.0,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,10,4.2,1,false,884,264,12,33,1,31,23,8,2
"5,5","7,6","7,1","9,0",6.6,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,6.4,2,false,9989,300,12,25,1,41,24,15,1
"5,5","7,6","7,5","6,0",6.4,6.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,BUITENL_SL,40-60,5.3,2,false,1470,224,16,28,0,23,16,1,7
"5,5","7,6","8,7","10,0",7.1,7.0,true,ORIGIN_N,SEX_V,B Industrial Engineering,false,VWO,5,7.0,10,false,4023,304,0,31,1,41,24,8,4
"5,5","7,7","5,7","10,0",6.3,6.0,true,ORIGIN_N,SEX_M,B Data Science (joint degree),false,VWO,15,6.0,0,false,4079,476,124,34,1,83,32,17,7
"5,5","7,7","7,8","10,0",6.9,7.0,true,ORIGIN_E,SEX_V,B Data Science (joint degree),false,OVERIG,0,5.9,5,false,3308,328,64,33,1,39,26,7,2
"5,5","7,8","6,4","10,0",6.5,7.0,true,ORIGIN_E,SEX_M,B Data Science (joint degree),false,BUITENL_SL,10,5.7,1,false,1024,328,24,25,1,49,24,16,6
"5,5","7,8","7,0","9,0",6.6,7.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,0,3.8,1,false,17807,348,12,29,1,52,24,6,5
"5,5","7,8","7,7","10,0",6.8,7.0,true,ORIGIN_E,SEX_V,B Industrial Design,false,BUITENL_SL,60+,6.6,0,true,1189,312,28,34,1,32,17,6,3
"5,5","7,8","7,8","10,0",6.9,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,6.3,1,false,2489,376,76,21,1,61,23,21,1
"5,5","7,8","8,1","10,0",6.9,7.0,true,ORIGIN_R,SEX_V,B Data Science (joint degree),false,BUITENL_SL,10,6.8,2,false,1935,456,152,38,1,68,26,17,5
"5,5","7,8","9,4","10,0",7.3,7.0,true,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,10,6.6,10,false,2493,464,12,36,1,79,31,21,9
"5,5","7,9","7,6","10,0",6.8,7.0,true,ORIGIN_R,SEX_V,B Industrial Design,false,BUITENL_SL,10,6.5,3,false,1190,364,48,32,1,45,23,5,6
"5,5","7,9","8,6","10,0",7.1,7.0,true,ORIGIN_E,SEX_V,B Industrial Design,false,BUITENL_SL,10,6.8,9,false,2805,332,28,30,1,45,23,1,6
"5,5","7,9","8,6","10,0",7.1,7.0,true,ORIGIN_R,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,5,6.4,1,false,17002,440,144,43,1,61,30,19,4
"5,5","8,0","7,0","10,0",6.7,7.0,true,ORIGIN_E,SEX_M,B Data Science (joint degree),false,BUITENL_SL,10,6.2,2,false,4719,584,56,50,1,99,30,56,6
"5,5","8,0","7,6","10,0",6.9,7.0,true,ORIGIN_E,SEX_V,B Data Science (joint degree),false,BUITENL_SL,15,6.5,0,false,3261,512,52,42,1,83,31,14,7
"5,5","8,0","7,7","10,0",6.9,7.0,true,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,0,6.3,6,false,5690,384,4,29,1,53,26,22,4
"5,5","8,1","6,8","9,0",6.6,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,6.2,1,false,4172,444,248,27,1,69,27,19,3
"5,5","8,1","8,5","10,0",7.1,7.0,true,ORIGIN_E,SEX_M,B Data Science (joint degree),false,BUITENL_SL,60+,5.4,0,true,2404,352,60,27,1,49,25,17,8
"5,5","8,1","8,8","10,0",7.2,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,10,5.8,9,false,1780,408,48,33,1,61,28,14,8
"5,5","8,2","0,0","10,0",5.0,5.0,false,ORIGIN_N,SEX_M,B Data Science (joint degree),false,VWO,5,5.5,5,false,4316,420,104,39,1,58,28,9,7
"5,5","8,2","5,9","10,0",6.5,6.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,6.2,4,false,8958,420,144,34,1,59,30,9,14
"5,5","8,2","7,3","10,0",6.8,7.0,true,ORIGIN_E,SEX_M,B Data Science (joint degree),false,BUITENL_SL,5,5.8,0,false,2607,340,12,21,1,43,19,0,10
"5,5","8,2","7,6","10,0",6.9,7.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,15,5.5,1,false,2092,480,16,34,1,76,30,18,12
"5,5","8,2","7,9","10,0",7.0,7.0,true,ORIGIN_R,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,6.1,5,false,2923,336,28,30,1,42,27,13,6
"5,5","8,2","8,7","10,0",7.2,7.0,true,ORIGIN_R,SEX_V,B Industrial Engineering,false,BUITENL_SL,10,6.9,8,false,577,296,40,34,1,29,18,0,3
"5,5","8,3","7,3","10,0",6.8,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,60+,5.8,4,true,3269,452,112,27,1,71,31,32,10
"5,5","8,3","7,8","9,0",6.8,7.0,true,ORIGIN_R,SEX_V,B Industrial Engineering,false,BUITENL_SL,5,6.0,2,false,2956,404,32,36,1,67,28,19,7
"5,5","8,3","8,5","10,0",7.1,7.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,10,6.2,4,false,3507,400,0,33,1,58,26,14,2
"5,5","8,3","8,8","10,0",7.2,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,7.9,2,false,6670,400,68,25,0,59,30,23,3
"5,5","8,4","7,5","10,0",6.9,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,6.9,1,false,1394,284,32,29,1,29,21,6,1
"5,5","8,5","8,1","10,0",7.1,7.0,true,ORIGIN_E,SEX_V,B Computer Science & Engineering,false,BUITENL_SL,15,6.8,2,false,1547,420,72,35,1,69,30,24,10
"5,5","8,6","6,4","10,0",6.6,7.0,true,ORIGIN_N,SEX_V,B Industrial Design,false,OVERIG,10,6.7,5,false,5418,576,40,42,1,104,33,45,13
"5,5","8,6","8,2","10,0",7.1,7.0,true,ORIGIN_R,SEX_V,B Data Science (joint degree),false,OVERIG,15,6.7,4,false,1110,336,108,32,1,44,29,12,4
"5,5","8,6","8,5","10,0",7.2,7.0,true,ORIGIN_N,SEX_V,B Computer Science & Engineering,false,VWO,20-40,6.6,1,false,1656,344,12,28,1,49,23,20,10
"5,5","8,6","8,6","10,0",7.2,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,6.8,3,false,7896,476,60,41,1,83,28,28,10
"5,5","8,6","8,9","10,0",7.3,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,5,5.3,3,false,3227,472,60,44,1,72,33,26,7
"5,5","8,6","9,2","10,0",7.3,7.0,true,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,10,6.7,9,false,3332,316,24,32,1,40,23,8,2
"5,5","8,7","8,9","10,0",7.3,7.0,true,ORIGIN_N,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,7.3,2,false,3390,332,80,28,1,47,22,20,3
"5,5","8,8","7,5","10,0",6.9,7.0,true,ORIGIN_R,SEX_V,B Industrial Design,false,BUITENL_SL,10,6.6,3,false,2818,500,40,41,1,84,33,22,4
"5,5","8,9","7,1","10,0",6.9,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,10,7.0,0,false,4455,620,60,35,1,112,35,25,11
"5,5","9,1","3,8","10,0",6.1,6.0,true,ORIGIN_N,SEX_V,B Computer Science & Engineering,false,VWO,10,4.1,9,false,738,244,16,29,1,28,26,8,4
"5,5","9,1","7,0","10,0",6.9,7.0,true,ORIGIN_E,SEX_M,B Data Science (joint degree),false,BUITENL_SL,15,6.2,6,false,1676,280,4,30,1,35,23,5,4
"5,5","9,1","9,4","10,0",7.5,7.0,true,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,10,6.8,3,false,2571,356,16,36,1,55,30,10,10
"5,5","9,2","6,8","9,0",6.7,7.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,15,5.4,2,false,1245,304,40,32,1,36,28,12,2
"5,5","9,2","8,0","10,0",7.1,7.0,true,ORIGIN_N,SEX_M,B Data Science (joint degree),false,VWO,15,6.8,5,false,2791,420,88,28,0,65,26,23,10
"5,5","9,2","8,5","10,0",7.3,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,10,5.8,1,false,826,256,44,26,0,29,18,5,5
"5,5","9,3","9,3","10,0",7.5,7.0,true,ORIGIN_N,SEX_M,B Computer Science & Engineering,false,VWO,10,7.1,1,false,3461,336,84,29,1,42,24,13,4
"5,5","9,4","7,3","10,0",7.0,7.0,true,ORIGIN_N,SEX_V,B Data Science (joint degree),false,BUITENL_SL,5,6.6,4,false,6422,600,88,43,1,103,33,42,6
"5,5","9,5","8,4","10,0",7.3,7.0,true,ORIGIN_R,SEX_M,B Computer Science & Engineering,false,VWO,15,7.4,1,false,3386,416,68,25,1,61,32,17,9
"5,5","9,5","9,4","10,0",7.5,8.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,7.5,1,false,3794,480,92,38,1,81,31,23,6
"5,9","0,0","5,4","9,0",5.2,5.0,false,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,5,5.1,1,false,2767,408,48,38,1,57,26,14,1
"5,9","0,0","6,0","6,0",5.1,5.0,false,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,10,5.2,2,false,2777,440,4,43,1,61,30,27,5
"5,9","0,0","6,2","10,0",5.5,6.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,5.2,1,false,2716,368,24,36,1,52,27,9,4
"5,9","0,0","7,4","10,0",5.8,6.0,true,ORIGIN_R,SEX_V,B Industrial Engineering,false,BUITENL_SL,40-60,5.7,1,false,2689,380,24,29,1,56,28,26,7
"5,9","0,0","8,5","10,0",6.1,6.0,true,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,15,5.8,1,false,8644,548,64,48,1,84,34,12,20
"5,9","0,0","8,6","10,0",6.1,6.0,true,ORIGIN_R,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,6.7,1,false,6106,600,132,29,1,109,34,54,3
"5,9","4,3","4,5","3,0",5.0,5.0,false,ORIGIN_N,SEX_M,B Data Science (joint degree),false,VWO,5,5.4,1,false,2176,260,24,27,1,33,18,11,0
"5,9","4,3","5,7","9,0",5.9,6.0,true,ORIGIN_N,SEX_M,B Data Science (joint degree),false,VWO,0,4.0,6,false,5818,432,8,35,1,70,31,16,6
"5,9","4,6","4,6","10,0",5.8,6.0,true,ORIGIN_E,SEX_M,B Industrial Design,false,BUITENL_SL,10,6.1,10,false,3342,280,16,27,1,39,24,4,2
"5,9","4,9","9,5","10,0",7.1,7.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,BUITENL_SL,10,6.3,2,false,3091,432,20,41,1,72,30,14,7
"5,9","5,3","6,3","9,0",6.2,6.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,HBO,5,5.6,2,false,1955,540,4,42,1,90,30,29,15
"5,9","5,8","6,3","8,0",6.2,6.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,6.5,1,false,3070,368,72,26,1,54,22,28,2
"5,9","5,8","6,5","10,0",6.4,6.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,5.9,6,false,2365,308,16,32,1,41,28,11,1
"5,9","6,0","6,4","7,0",6.2,6.0,true,ORIGIN_N,SEX_V,Other,false,VWO,60+,6.6,1,false,660,240,8,24,1,30,24,8,6
"5,9","6,0","6,8","10,0",6.6,7.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,40-60,5.7,0,false,477,244,20,26,1,21,14,3,0
"5,9","6,2","7,4","7,0",6.4,6.0,true,ORIGIN_E,SEX_V,B Computer Science & Engineering,false,BUITENL_SL,10,7.0,1,false,4486,640,112,41,1,113,35,50,14
"5,9","6,6","8,1","10,0",7.0,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,7.8,0,false,3566,536,180,38,1,91,27,39,13
"5,9","6,7","7,7","10,0",6.9,7.0,true,ORIGIN_R,SEX_M,B Industrial Engineering,false,HBO,40-60,6.4,2,true,1010,212,68,23,1,18,13,4,3
"5,9","6,9","4,9","7,0",5.9,6.0,true,ORIGIN_R,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,7.0,3,false,4964,596,104,48,1,105,29,51,13
"5,9","6,9","7,6","9,0",6.8,7.0,true,ORIGIN_N,SEX_M,B Computer Science & Engineering,false,VWO,15,5.1,1,false,1964,272,48,23,1,37,24,7,4
"5,9","7,3","6,5","10,0",6.7,7.0,true,ORIGIN_R,SEX_M,B Data Science (joint degree),false,BUITENL_SL,15,6.6,5,false,2413,376,84,36,1,47,25,16,4
"5,9","7,3","7,2","10,0",6.8,7.0,true,ORIGIN_R,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,6.2,0,false,6965,304,28,29,1,34,20,9,0
"5,9","7,3","8,5","10,0",7.2,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,7.6,3,false,6004,456,72,39,1,74,26,36,11
"5,9","7,4","4,2","8,0",5.9,6.0,true,ORIGIN_R,SEX_M,B Data Science (joint degree),false,BUITENL_SL,5,4.9,3,false,620,328,52,41,1,42,23,12,3
"5,9","7,4","8,6","10,0",7.2,7.0,true,ORIGIN_E,SEX_V,B Computer Science & Engineering,false,BUITENL_SL,15,7.1,7,false,1852,428,56,27,1,68,30,21,6
"5,9","7,5","7,0","10,0",6.8,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,7.2,1,false,1502,300,16,32,1,36,22,13,3
"5,9","7,5","7,0","10,0",6.8,7.0,true,ORIGIN_R,SEX_V,B Computer Science & Engineering,false,BUITENL_SL,15,6.0,4,false,3542,284,108,31,1,28,15,0,3
"5,9","7,5","8,0","9,0",7.0,7.0,true,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,10,6.6,8,false,4981,612,48,48,1,106,31,43,7
"5,9","7,6","6,3","7,0",6.4,6.0,true,ORIGIN_N,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,6.9,3,false,3461,488,208,26,1,80,26,43,5
"5,9","7,6","7,3","10,0",6.9,7.0,true,ORIGIN_N,SEX_M,B Computer Science & Engineering,false,VWO,10,6.0,3,false,3247,316,64,33,1,43,23,19,7
"5,9","7,6","7,8","10,0",7.0,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,6.2,1,false,2303,540,88,38,1,92,31,34,12
"5,9","7,6","8,2","7,0",6.8,7.0,true,ORIGIN_R,SEX_V,B Computer Science & Engineering,false,BUITENL_SL,0,5.2,1,false,9647,396,44,34,1,62,24,24,1
"5,9","7,6","8,2","9,0",7.0,7.0,true,ORIGIN_R,SEX_M,B Industrial Engineering,false,BUITENL_SL,10,5.5,0,false,1102,444,120,37,1,63,26,21,9
"5,9","7,6","8,5","9,0",7.1,7.0,true,ORIGIN_E,SEX_V,B Industrial Design,false,VWO,10,6.5,8,false,2568,352,76,41,1,49,27,23,5
"5,9","7,7","8,6","6,0",6.9,7.0,true,ORIGIN_N,SEX_M,B Data Science (joint degree),false,VWO,10,6.3,2,false,633,348,24,26,1,51,26,18,6
"5,9","7,8","4,1","10,0",6.1,6.0,true,ORIGIN_N,SEX_M,B Data Science (joint degree),false,VWO,15,5.9,10,false,637,336,16,30,1,44,28,16,6
"5,9","7,8","6,9","10,0",6.8,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,6.9,5,false,3093,336,20,28,1,47,25,17,3
"5,9","7,8","6,9","10,0",6.8,7.0,true,ORIGIN_E,SEX_M,B Data Science (joint degree),false,BUITENL_SL,5,4.8,0,false,960,324,28,37,1,29,17,1,4
"5,9","7,8","7,8","10,0",7.1,7.0,true,ORIGIN_R,SEX_V,B Industrial Engineering,false,BUITENL_SL,10,6.6,1,false,8276,484,136,38,1,73,28,21,11
"5,9","7,8","8,2","10,0",7.2,7.0,true,ORIGIN_N,SEX_M,B Industrial Design,false,BUITENL_SL,5,6.2,5,false,2507,340,32,30,1,48,25,5,9
"5,9","7,8","9,0","10,0",7.4,7.0,true,ORIGIN_E,SEX_M,B Data Science (joint degree),false,BUITENL_SL,15,7.1,1,false,798,228,4,23,0,24,12,0,5
"5,9","7,9","6,4","8,0",6.5,7.0,true,ORIGIN_R,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,60+,5.3,1,true,5552,272,84,20,1,35,20,10,5
"5,9","7,9","6,6","10,0",6.8,7.0,true,ORIGIN_E,SEX_V,B Industrial Design,false,BUITENL_SL,10,6.6,1,false,6264,516,48,43,1,91,33,24,13
"5,9","7,9","6,6","6,0",6.4,6.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,5,3.9,1,false,7436,432,100,32,1,73,30,34,8
"5,9","7,9","7,4","10,0",7.0,7.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,WO,5,5.4,9,false,4118,492,84,37,1,76,31,22,12
"5,9","7,9","7,4","6,0",6.6,7.0,true,ORIGIN_R,SEX_M,B Industrial Engineering,false,BUITENL_SL,10,4.4,8,false,601,252,48,27,0,30,19,3,2
"5,9","7,9","8,1","10,0",7.2,7.0,true,ORIGIN_R,SEX_V,B Industrial Engineering,false,OVERIG,10,6.6,9,false,6891,496,64,41,1,81,33,19,10
"5,9","7,9","8,6","10,0",7.3,7.0,true,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,5,7.0,9,false,3621,384,44,32,1,53,26,20,4
"5,9","8,0","6,4","10,0",6.8,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,5.1,0,false,3155,308,40,31,1,38,23,3,5
"5,9","8,0","6,8","10,0",6.9,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,5,7.3,2,false,2744,364,96,31,1,46,24,17,1
"5,9","8,0","6,9","9,0",6.8,7.0,true,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,40-60,6.0,2,true,1695,316,20,18,0,40,21,12,4
"5,9","8,0","8,9","10,0",7.4,7.0,true,ORIGIN_N,SEX_V,Other,false,VWO,60+,7.4,9,false,1415,328,32,35,1,36,22,12,5
"5,9","8,0","9,0","10,0",7.4,7.0,true,ORIGIN_N,SEX_M,B Computer Science & Engineering,false,VWO,15,6.7,12,false,4787,444,32,36,1,70,33,22,15
"5,9","8,1","7,6","10,0",7.1,7.0,true,ORIGIN_E,SEX_V,B Data Science (joint degree),false,BUITENL_SL,40-60,4.3,0,true,2026,484,36,31,1,78,29,16,19
"5,9","8,1","8,1","10,0",7.2,7.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,BUITENL_SL,60+,4.4,1,true,3507,320,132,30,1,41,20,19,4
"5,9","8,2","6,5","10,0",6.8,7.0,true,ORIGIN_R,SEX_V,B Industrial Engineering,false,BUITENL_SL,10,5.8,2,false,402,364,140,32,1,43,26,10,3
"5,9","8,2","7,9","9,0",7.1,7.0,true,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,10,6.7,7,false,1164,308,20,32,1,42,27,17,2
"5,9","8,3","8,2","10,0",7.2,7.0,true,ORIGIN_E,SEX_V,B Industrial Design,false,BUITENL_SL,10,6.8,5,false,1386,348,76,28,1,50,25,11,4
"5,9","8,3","8,7","10,0",7.4,7.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,15,7.5,5,false,1317,372,76,26,0,55,33,25,6
"5,9","8,4","8,4","10,0",7.3,7.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,10,6.6,1,false,3219,564,20,46,1,100,34,26,17
"5,9","8,5","7,2","10,0",7.0,7.0,true,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,20-40,5.5,3,true,6549,648,28,50,1,116,31,58,8
"5,9","8,5","8,4","10,0",7.3,7.0,true,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,15,6.8,10,false,1709,492,32,39,1,78,31,22,8
"5,9","8,6","5,3","10,0",6.6,7.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,6.8,2,false,2674,440,28,33,1,74,27,25,7
"5,9","8,7","6,9","10,0",7.0,7.0,true,ORIGIN_R,SEX_V,B Data Science (joint degree),false,BUITENL_SL,15,6.3,9,false,4457,572,64,49,1,94,33,38,19
"5,9","8,7","8,3","10,0",7.3,7.0,true,ORIGIN_E,SEX_M,B Industrial Design,false,BUITENL_SL,10,6.8,7,false,3778,404,64,33,1,57,25,27,3
"5,9","8,7","9,6","10,0",7.7,8.0,true,ORIGIN_N,SEX_M,B Data Science (joint degree),false,VWO,15,6.8,1,false,2475,400,16,32,1,61,30,15,9
